SCENARIO_NAME,SCHEDULE_TYPE,START_DATETIME,SOC,CHARGE_ENERGY,DISCHARGE_ENERGY,PRICE_ENERGY,REVENUE
perfect,cleared,2026-01-26 13:40:00.000 +1000,476.99865,0.00000,0.00000,178.69672,0.00000
perfect,expected,2026-01-26 13:40:00.000 +1000,476.99865,0.00000,0.00000,178.69700,0.00000
perfect,cleared,2026-01-26 13:45:00.000 +1000,476.99865,0.00000,0.00000,178.69672,0.00000
perfect,expected,2026-01-26 13:45:00.000 +1000,476.99865,0.00000,0.00000,178.69700,0.00000
perfect,cleared,2026-01-26 13:50:00.000 +1000,476.99865,0.00000,0.00000,178.69672,0.00000
perfect,expected,2026-01-26 13:50:00.000 +1000,476.99865,0.00000,0.00000,178.69700,0.00000
perfect,cleared,2026-01-26 13:55:00.000 +1000,476.99865,0.00000,0.00000,178.69672,0.00000
perfect,expected,2026-01-26 13:55:00.000 +1000,476.99865,0.00000,0.00000,178.69700,0.00000
perfect,cleared,2026-01-26 14:00:00.000 +1000,476.99882,0.00017,0.00000,178.69672,-0.03152
perfect,expected,2026-01-26 14:00:00.000 +1000,476.99882,0.00017,0.00000,177.61540,-0.03133
perfect,cleared,2026-01-26 14:05:00.000 +1000,476.99898,0.00016,0.00000,175.99320,-0.02982
perfect,expected,2026-01-26 14:05:00.000 +1000,476.99898,0.00016,0.00000,175.99300,-0.02982
perfect,cleared,2026-01-26 14:10:00.000 +1000,476.99902,0.00004,0.00000,175.99320,-0.00728
perfect,expected,2026-01-26 14:10:00.000 +1000,476.99902,0.00004,0.00000,177.34500,-0.00734
perfect,cleared,2026-01-26 14:15:00.000 +1000,476.99908,0.00007,0.00000,175.99320,-0.01217
perfect,expected,2026-01-26 14:15:00.000 +1000,476.99908,0.00007,0.00000,175.99300,-0.01217
perfect,cleared,2026-01-26 14:20:00.000 +1000,476.99912,0.00004,0.00000,178.69672,-0.00703
perfect,expected,2026-01-26 14:20:00.000 +1000,476.99912,0.00004,0.00000,178.69700,-0.00703
perfect,cleared,2026-01-26 14:25:00.000 +1000,476.99916,0.00004,0.00000,170.43975,-0.00643
perfect,expected,2026-01-26 14:25:00.000 +1000,476.99916,0.00004,0.00000,170.44000,-0.00643
perfect,cleared,2026-01-26 14:30:00.000 +1000,476.99916,0.00000,0.00000,143.66013,0.00000
perfect,expected,2026-01-26 14:30:00.000 +1000,476.99916,0.00000,0.00000,143.66000,0.00000
perfect,cleared,2026-01-26 14:35:00.000 +1000,476.99916,0.00000,0.00000,138.04043,0.00000
perfect,expected,2026-01-26 14:35:00.000 +1000,476.99916,0.00000,0.00000,138.04000,0.00000
perfect,cleared,2026-01-26 14:40:00.000 +1000,476.99929,0.00013,0.00000,138.04043,-0.01856
perfect,expected,2026-01-26 14:40:00.000 +1000,476.99929,0.00013,0.00000,138.04000,-0.01856
perfect,cleared,2026-01-26 14:45:00.000 +1000,476.99929,0.00000,0.00000,143.21013,0.00000
perfect,expected,2026-01-26 14:45:00.000 +1000,476.99929,0.00000,0.00000,143.29000,0.00000
perfect,cleared,2026-01-26 14:50:00.000 +1000,476.99929,0.00000,0.00000,170.43975,0.00000
perfect,expected,2026-01-26 14:50:00.000 +1000,476.99929,0.00000,0.00000,170.44000,0.00000
perfect,cleared,2026-01-26 14:55:00.000 +1000,476.99929,0.00000,0.00000,170.43975,0.00000
perfect,expected,2026-01-26 14:55:00.000 +1000,476.99929,0.00000,0.00000,173.77180,0.00000
perfect,cleared,2026-01-26 15:00:00.000 +1000,476.99941,0.00012,0.00000,170.43975,-0.02219
perfect,expected,2026-01-26 15:00:00.000 +1000,476.99941,0.00012,0.00000,170.44000,-0.02219
perfect,cleared,2026-01-26 15:05:00.000 +1000,476.99949,0.00008,0.00000,175.99320,-0.01425
perfect,expected,2026-01-26 15:05:00.000 +1000,476.99949,0.00008,0.00000,175.99300,-0.01425
perfect,cleared,2026-01-26 15:10:00.000 +1000,476.99961,0.00013,0.00000,175.99320,-0.02303
perfect,expected,2026-01-26 15:10:00.000 +1000,476.99961,0.00013,0.00000,175.99300,-0.02303
perfect,cleared,2026-01-26 15:15:00.000 +1000,476.99964,0.00003,0.00000,173.80320,-0.00519
perfect,expected,2026-01-26 15:15:00.000 +1000,476.99964,0.00003,0.00000,174.99300,-0.00522
perfect,cleared,2026-01-26 15:20:00.000 +1000,476.99964,0.00000,0.00000,137.99520,0.00000
perfect,expected,2026-01-26 15:20:00.000 +1000,476.99964,0.00000,0.00000,137.99500,0.00000
perfect,cleared,2026-01-26 15:25:00.000 +1000,476.99983,0.00019,0.00000,138.04043,-0.02752
perfect,expected,2026-01-26 15:25:00.000 +1000,476.99966,0.00001,0.00000,138.04000,-0.00177
perfect,cleared,2026-01-26 15:30:00.000 +1000,477.00000,0.00025,0.00000,138.66043,-0.03619
perfect,expected,2026-01-26 15:30:00.000 +1000,477.00000,0.00017,0.00000,138.66000,-0.02415
perfect,cleared,2026-01-26 15:35:00.000 +1000,477.00000,0.00008,0.00000,170.43975,-0.01481
perfect,expected,2026-01-26 15:35:00.000 +1000,477.00000,0.00000,0.00000,170.44000,-0.00001
perfect,cleared,2026-01-26 15:40:00.000 +1000,477.00000,0.00000,0.00000,138.04043,0.00000
perfect,expected,2026-01-26 15:40:00.000 +1000,477.00000,0.00000,0.00000,138.04000,0.00000
perfect,cleared,2026-01-26 15:45:00.000 +1000,477.00000,0.00000,0.00000,170.43975,0.00000
perfect,expected,2026-01-26 15:45:00.000 +1000,477.00000,0.00000,0.00000,170.44000,0.00000
perfect,cleared,2026-01-26 15:50:00.000 +1000,477.00000,0.00000,0.00000,170.43975,0.00000
perfect,expected,2026-01-26 15:50:00.000 +1000,477.00000,0.00000,0.00000,170.44000,0.00000
perfect,cleared,2026-01-26 15:55:00.000 +1000,477.00000,0.00000,0.00000,175.72320,0.00000
perfect,expected,2026-01-26 15:55:00.000 +1000,477.00000,0.00000,0.00000,175.72300,0.00000
perfect,cleared,2026-01-26 16:00:00.000 +1000,477.00000,0.00000,0.00000,170.43975,0.00000
perfect,expected,2026-01-26 16:00:00.000 +1000,477.00000,0.00000,0.00000,170.44000,0.00000
perfect,cleared,2026-01-26 16:05:00.000 +1000,477.00000,0.00000,0.00000,170.43975,0.00000
perfect,expected,2026-01-26 16:05:00.000 +1000,477.00000,0.00000,0.00000,170.44000,0.00000
perfect,cleared,2026-01-26 16:10:00.000 +1000,477.00000,0.00000,0.00000,300.75081,0.00000
perfect,expected,2026-01-26 16:10:00.000 +1000,477.00000,0.00000,0.00000,300.75100,0.00000
perfect,cleared,2026-01-26 16:15:00.000 +1000,477.00000,0.00000,0.00000,161.60714,0.00000
perfect,expected,2026-01-26 16:15:00.000 +1000,477.00000,0.00000,0.00000,161.60700,0.00000
perfect,cleared,2026-01-26 16:20:00.000 +1000,477.00000,0.00000,0.00000,170.43975,0.00000
perfect,expected,2026-01-26 16:20:00.000 +1000,477.00000,0.00000,0.00000,166.02350,0.00000
perfect,cleared,2026-01-26 16:25:00.000 +1000,477.00000,0.00000,0.00000,300.75081,0.00000
perfect,expected,2026-01-26 16:25:00.000 +1000,477.00000,0.00000,0.00000,300.75100,0.00000
perfect,cleared,2026-01-26 16:30:00.000 +1000,477.00000,0.00000,0.00000,170.43975,0.00000
perfect,expected,2026-01-26 16:30:00.000 +1000,477.00000,0.00000,0.00000,170.44000,0.00000
perfect,cleared,2026-01-26 16:35:00.000 +1000,477.00000,0.00000,0.00000,170.43975,0.00000
perfect,expected,2026-01-26 16:35:00.000 +1000,477.00000,0.00000,0.00000,170.44000,0.00000
perfect,cleared,2026-01-26 16:40:00.000 +1000,477.00000,0.00000,0.00000,197.51098,0.00000
perfect,expected,2026-01-26 16:40:00.000 +1000,477.00000,0.00000,0.00000,197.51100,0.00000
perfect,cleared,2026-01-26 16:45:00.000 +1000,477.00000,0.00000,0.00000,197.16104,0.00000
perfect,expected,2026-01-26 16:45:00.000 +1000,477.00000,0.00000,0.00000,209.81636,0.00000
perfect,cleared,2026-01-26 16:50:00.000 +1000,477.00000,0.00000,0.00000,170.43975,0.00000
perfect,expected,2026-01-26 16:50:00.000 +1000,477.00000,0.00000,0.00000,170.44000,0.00000
perfect,cleared,2026-01-26 16:55:00.000 +1000,477.00000,0.00000,0.00000,227.32111,0.00000
perfect,expected,2026-01-26 16:55:00.000 +1000,477.00000,0.00000,0.00000,208.84292,0.00000
perfect,cleared,2026-01-26 17:00:00.000 +1000,477.00000,0.00000,0.00000,170.43975,0.00000
perfect,expected,2026-01-26 17:00:00.000 +1000,477.00000,0.00000,0.00000,239.37481,0.00000
perfect,cleared,2026-01-26 17:05:00.000 +1000,477.00000,0.00000,0.00000,300.75081,0.00000
perfect,expected,2026-01-26 17:05:00.000 +1000,477.00000,0.00000,0.00000,300.75100,0.00000
perfect,cleared,2026-01-26 17:10:00.000 +1000,477.00000,0.00000,0.00000,299.43905,0.00000
perfect,expected,2026-01-26 17:10:00.000 +1000,477.00000,0.00000,0.00000,299.43900,0.00000
perfect,cleared,2026-01-26 17:15:00.000 +1000,477.00000,0.00000,0.00000,360.54708,0.00000
perfect,expected,2026-01-26 17:15:00.000 +1000,477.00000,0.00000,0.00000,360.54700,0.00000
perfect,cleared,2026-01-26 17:20:00.000 +1000,477.00000,0.00000,0.00000,591.88658,0.00000
perfect,expected,2026-01-26 17:20:00.000 +1000,477.00000,0.00000,0.00000,915.56522,0.00000
perfect,cleared,2026-01-26 17:25:00.000 +1000,477.00000,0.00000,0.00000,270.00100,0.00000
perfect,expected,2026-01-26 17:25:00.000 +1000,477.00000,0.00000,0.00000,270.00100,0.00000
perfect,cleared,2026-01-26 17:30:00.000 +1000,477.00000,0.00000,0.00000,300.01002,0.00000
perfect,expected,2026-01-26 17:30:00.000 +1000,477.00000,0.00000,0.00000,300.01000,0.00000
perfect,cleared,2026-01-26 17:35:00.000 +1000,477.00000,0.00000,0.00000,360.54708,0.00000
perfect,expected,2026-01-26 17:35:00.000 +1000,477.00000,0.00000,0.00000,360.54700,0.00000
perfect,cleared,2026-01-26 17:40:00.000 +1000,477.00000,0.00000,0.00000,300.01002,0.00000
perfect,expected,2026-01-26 17:40:00.000 +1000,477.00000,0.00000,0.00000,300.01000,0.00000
perfect,cleared,2026-01-26 17:45:00.000 +1000,477.00000,0.00000,0.00000,980.89489,0.00000
perfect,expected,2026-01-26 17:45:00.000 +1000,477.00000,0.00000,0.00000,980.89500,0.00000
perfect,cleared,2026-01-26 17:50:00.000 +1000,477.00000,0.00000,0.00000,349.09239,0.00000
perfect,expected,2026-01-26 17:50:00.000 +1000,477.00000,0.00000,0.00000,349.09200,0.00000
perfect,cleared,2026-01-26 17:55:00.000 +1000,477.00000,0.00000,0.00000,980.89489,0.00000
perfect,expected,2026-01-26 17:55:00.000 +1000,477.00000,0.00000,0.00000,980.89500,0.00000
perfect,cleared,2026-01-26 18:00:00.000 +1000,477.00000,0.00000,0.00000,392.44168,0.00000
perfect,expected,2026-01-26 18:00:00.000 +1000,477.00000,0.00000,0.00000,353.59850,0.00000
perfect,cleared,2026-01-26 18:05:00.000 +1000,477.00000,0.00000,0.00000,3300.00000,0.00000
perfect,expected,2026-01-26 18:05:00.000 +1000,477.00000,0.00000,0.00000,3300.00000,0.00000
perfect,cleared,2026-01-26 18:10:00.000 +1000,477.00000,0.00000,0.00000,3300.00000,0.00000
perfect,expected,2026-01-26 18:10:00.000 +1000,477.00000,0.00000,0.00000,3300.00000,0.00000
perfect,cleared,2026-01-26 18:15:00.000 +1000,477.00000,0.00000,0.00000,3130.30641,0.00000
perfect,expected,2026-01-26 18:15:00.000 +1000,477.00000,0.00000,0.00000,3130.30600,0.00000
perfect,cleared,2026-01-26 18:20:00.000 +1000,472.61403,0.00000,4.38597,19440.55244,79204.05288
perfect,expected,2026-01-26 18:20:00.000 +1000,472.61404,0.00000,4.38597,19440.55200,79204.05109
perfect,cleared,2026-01-26 18:25:00.000 +1000,470.31089,0.00000,2.30314,19440.55244,41591.38045
perfect,expected,2026-01-26 18:25:00.000 +1000,470.31089,0.00000,2.30314,16159.82502,34572.54790
perfect,cleared,2026-01-26 18:30:00.000 +1000,467.94466,0.00000,2.36623,19440.55244,42730.67249
perfect,expected,2026-01-26 18:30:00.000 +1000,467.94466,0.00000,2.36623,14491.39340,31852.33482
perfect,cleared,2026-01-26 18:35:00.000 +1000,470.60531,2.66065,0.00000,14001.07407,-38932.30637
perfect,expected,2026-01-26 18:35:00.000 +1000,470.60531,2.66065,0.00000,5492.89707,-15273.91045
perfect,cleared,2026-01-26 18:40:00.000 +1000,466.21935,0.00000,4.38597,19440.55244,79204.05271
perfect,expected,2026-01-26 18:40:00.000 +1000,466.21935,0.00000,4.38597,18001.21036,73339.93304
perfect,cleared,2026-01-26 18:45:00.000 +1000,457.44742,0.00000,8.77193,19440.55244,158408.10705
perfect,expected,2026-01-26 18:45:00.000 +1000,457.44742,0.00000,8.77193,19440.55200,158408.10346
perfect,cleared,2026-01-26 18:50:00.000 +1000,453.06145,0.00000,4.38597,14500.00000,59075.42104
perfect,expected,2026-01-26 18:50:00.000 +1000,453.06145,0.00000,4.38597,14743.40734,60067.10319
perfect,cleared,2026-01-26 18:55:00.000 +1000,439.90356,0.00000,13.15789,14500.00000,177226.25106
perfect,expected,2026-01-26 18:55:00.000 +1000,439.90356,0.00000,13.15789,14500.00020,177226.25351
perfect,cleared,2026-01-26 19:00:00.000 +1000,422.85147,0.00000,17.05208,14500.00000,229677.81133
perfect,expected,2026-01-26 19:00:00.000 +1000,422.85147,0.00000,17.05208,14500.00000,229677.81133
perfect,cleared,2026-01-26 19:05:00.000 +1000,405.30761,0.00000,17.54386,19440.55244,316816.20293
perfect,expected,2026-01-26 19:05:00.000 +1000,405.30761,0.00000,17.54386,19440.55200,316816.19576
perfect,cleared,2026-01-26 19:10:00.000 +1000,387.76375,0.00000,17.54386,19440.55244,316816.20293
perfect,expected,2026-01-26 19:10:00.000 +1000,387.76375,0.00000,17.54386,19440.55200,316816.19576
perfect,cleared,2026-01-26 19:15:00.000 +1000,370.21989,0.00000,17.54386,19440.55244,316816.20293
perfect,expected,2026-01-26 19:15:00.000 +1000,370.21989,0.00000,17.54386,19440.55200,316816.19576
perfect,cleared,2026-01-26 19:20:00.000 +1000,352.67603,0.00000,17.54386,19440.55244,316816.20293
perfect,expected,2026-01-26 19:20:00.000 +1000,352.67603,0.00000,17.54386,19440.55200,316816.19576
perfect,cleared,2026-01-26 19:25:00.000 +1000,335.13218,0.00000,17.54386,19440.55244,316816.20293
perfect,expected,2026-01-26 19:25:00.000 +1000,335.13218,0.00000,17.54386,19440.55200,316816.19576
perfect,cleared,2026-01-26 19:30:00.000 +1000,317.58832,0.00000,17.54386,19440.55244,316816.20293
perfect,expected,2026-01-26 19:30:00.000 +1000,317.58832,0.00000,17.54386,19440.55200,316816.19576
perfect,cleared,2026-01-26 19:35:00.000 +1000,300.04446,0.00000,17.54386,19440.55244,316816.20293
perfect,expected,2026-01-26 19:35:00.000 +1000,300.04446,0.00000,17.54386,19440.55200,316816.19576
perfect,cleared,2026-01-26 19:40:00.000 +1000,282.50060,0.00000,17.54386,19440.55244,316816.20293
perfect,expected,2026-01-26 19:40:00.000 +1000,282.50060,0.00000,17.54386,19440.55200,316816.19576
perfect,cleared,2026-01-26 19:45:00.000 +1000,264.95674,0.00000,17.54386,19440.55244,316816.20293
perfect,expected,2026-01-26 19:45:00.000 +1000,264.95674,0.00000,17.54386,19440.55200,316816.19576
perfect,cleared,2026-01-26 19:50:00.000 +1000,247.41288,0.00000,17.54386,19440.55244,316816.20293
perfect,expected,2026-01-26 19:50:00.000 +1000,247.41288,0.00000,17.54386,19440.55200,316816.19576
perfect,cleared,2026-01-26 19:55:00.000 +1000,229.86902,0.00000,17.54386,19440.55244,316816.20293
perfect,expected,2026-01-26 19:55:00.000 +1000,229.86902,0.00000,17.54386,19440.55200,316816.19576
perfect,cleared,2026-01-26 20:00:00.000 +1000,212.32516,0.00000,17.54386,19440.55244,316816.20293
perfect,expected,2026-01-26 20:00:00.000 +1000,212.32516,0.00000,17.54386,19440.55200,316816.19576
perfect,cleared,2026-01-26 20:05:00.000 +1000,198.21821,0.00000,14.10695,19440.55244,254750.67435
perfect,expected,2026-01-26 20:05:00.000 +1000,199.16726,0.00000,13.15789,19440.55200,237612.14808
perfect,cleared,2026-01-26 20:10:00.000 +1000,185.23575,0.00000,12.98246,19440.55244,234443.99017
perfect,expected,2026-01-26 20:10:00.000 +1000,185.23575,0.00000,12.98246,19341.22487,233246.14603
perfect,cleared,2026-01-26 20:15:00.000 +1000,175.53975,0.00000,9.69600,19440.55244,175095.45582
perfect,expected,2026-01-26 20:15:00.000 +1000,176.46382,0.00000,8.77193,18887.31971,153900.17433
perfect,cleared,2026-01-26 20:20:00.000 +1000,162.38186,0.00000,13.15789,16436.78819,200898.64365
perfect,expected,2026-01-26 20:20:00.000 +1000,162.38186,0.00000,13.15789,16990.02005,207660.52006
perfect,cleared,2026-01-26 20:25:00.000 +1000,149.22396,0.00000,13.15789,16436.78819,200898.64419
perfect,expected,2026-01-26 20:25:00.000 +1000,149.22396,0.00000,13.15789,16436.78800,200898.64187
perfect,cleared,2026-01-26 20:30:00.000 +1000,131.68010,0.00000,17.54386,19440.55244,316816.20293
perfect,expected,2026-01-26 20:30:00.000 +1000,131.68010,0.00000,17.54386,19440.55200,316816.19576
perfect,cleared,2026-01-26 20:35:00.000 +1000,111.32056,0.00000,20.35954,20300.00000,383917.32463
perfect,expected,2026-01-26 20:35:00.000 +1000,111.32056,0.00000,20.35954,20300.00000,383917.32463
perfect,cleared,2026-01-26 20:40:00.000 +1000,98.16266,0.00000,13.15789,16829.23756,205695.35608
perfect,expected,2026-01-26 20:40:00.000 +1000,98.16266,0.00000,13.15789,16829.23800,205695.36146
perfect,cleared,2026-01-26 20:45:00.000 +1000,85.00477,0.00000,13.15789,16829.23756,205695.35471
perfect,expected,2026-01-26 20:45:00.000 +1000,85.00477,0.00000,13.15789,18160.89188,221971.49953
perfect,cleared,2026-01-26 20:50:00.000 +1000,68.30231,0.00000,16.70246,16486.74299,255793.13240
perfect,expected,2026-01-26 20:50:00.000 +1000,68.30231,0.00000,16.70246,16486.74300,255793.13255
perfect,cleared,2026-01-26 20:55:00.000 +1000,50.75845,0.00000,17.54386,16436.78819,267864.85820
perfect,expected,2026-01-26 20:55:00.000 +1000,50.75845,0.00000,17.54386,16436.78800,267864.85511
perfect,cleared,2026-01-26 21:00:00.000 +1000,41.95640,0.00000,8.80205,19445.55645,158992.97012
perfect,expected,2026-01-26 21:00:00.000 +1000,41.98652,0.00000,8.77193,19445.55600,158448.86957
perfect,cleared,2026-01-26 21:05:00.000 +1000,33.18447,0.00000,8.77193,8979.99599,73172.00066
perfect,expected,2026-01-26 21:05:00.000 +1000,33.18447,0.00000,8.77193,8960.50757,73013.20252
perfect,cleared,2026-01-26 21:10:00.000 +1000,25.52525,0.00000,7.65922,19445.55645,138349.75475
perfect,expected,2026-01-26 21:10:00.000 +1000,25.52525,0.00000,7.65922,18162.25305,129219.40607
perfect,cleared,2026-01-26 21:15:00.000 +1000,17.04030,0.00000,8.48496,14998.99780,118218.54638
perfect,expected,2026-01-26 21:15:00.000 +1000,17.04030,0.00000,8.48496,13373.87902,105409.74526
perfect,cleared,2026-01-26 21:20:00.000 +1000,8.75218,0.00000,8.28811,16486.74299,126929.94345
perfect,expected,2026-01-26 21:20:00.000 +1000,8.77193,0.00000,8.26837,16486.74300,126627.54059
perfect,cleared,2026-01-26 21:25:00.000 +1000,3.57329,0.00000,5.17890,8979.99599,43200.32079
perfect,expected,2026-01-26 21:25:00.000 +1000,4.37609,0.00000,4.37609,9013.56683,36640.11004
perfect,cleared,2026-01-26 21:30:00.000 +1000,0.00000,0.00000,3.57329,19445.55645,64544.91359
perfect,expected,2026-01-26 21:30:00.000 +1000,0.00000,0.00000,3.57329,19445.55600,64544.91210
perfect,cleared,2026-01-26 21:35:00.000 +1000,0.00000,0.00000,0.00000,8979.99599,0.00000
perfect,expected,2026-01-26 21:35:00.000 +1000,0.00000,0.00000,0.00000,8979.99600,0.00000
perfect,cleared,2026-01-26 21:40:00.000 +1000,0.00000,0.00000,0.00000,2000.00000,0.00000
perfect,expected,2026-01-26 21:40:00.000 +1000,0.00000,0.00000,0.00000,2000.00000,0.00000
perfect,cleared,2026-01-26 21:45:00.000 +1000,0.00000,0.00000,0.00000,335.90391,0.00000
perfect,expected,2026-01-26 21:45:00.000 +1000,0.00000,0.00000,0.00000,335.90400,0.00000
perfect,cleared,2026-01-26 21:50:00.000 +1000,0.00000,0.00000,0.00000,898.66264,0.00000
perfect,expected,2026-01-26 21:50:00.000 +1000,0.00000,0.00000,0.00000,898.66300,0.00000
perfect,cleared,2026-01-26 21:55:00.000 +1000,3.44537,3.44537,0.00000,299.43905,-1078.21480
perfect,expected,2026-01-26 21:55:00.000 +1000,3.44537,3.44537,0.00000,299.43900,-1078.21462
perfect,cleared,2026-01-26 22:00:00.000 +1000,3.44537,0.00000,0.00000,337.19304,0.00000
perfect,expected,2026-01-26 22:00:00.000 +1000,3.44537,0.00000,0.00000,337.19300,0.00000
perfect,cleared,2026-01-26 22:05:00.000 +1000,7.40371,3.95833,0.00000,337.68424,-1396.95950
perfect,expected,2026-01-26 22:05:00.000 +1000,7.40371,3.95833,0.00000,477.12686,-1973.81701
perfect,cleared,2026-01-26 22:10:00.000 +1000,11.36204,3.95833,0.00000,216.42189,-895.31165
perfect,expected,2026-01-26 22:10:00.000 +1000,11.36204,3.95833,0.00000,216.42200,-895.31210
perfect,cleared,2026-01-26 22:15:00.000 +1000,11.75787,0.39583,0.00000,555.68697,-229.88108
perfect,expected,2026-01-26 22:15:00.000 +1000,11.75787,0.39583,0.00000,481.61881,-199.23997
perfect,cleared,2026-01-26 22:20:00.000 +1000,15.62972,3.87185,0.00000,329.99900,-1335.33904
perfect,expected,2026-01-26 22:20:00.000 +1000,15.62972,3.87185,0.00000,875.05320,-3540.89770
perfect,cleared,2026-01-26 22:25:00.000 +1000,19.58805,4.35417,0.43860,270.00100,-1116.96204
perfect,expected,2026-01-26 22:25:00.000 +1000,19.58805,4.35417,0.43860,265.55633,-1098.57497
perfect,cleared,2026-01-26 22:30:00.000 +1000,19.14946,0.00000,0.43860,8809.25110,3589.03572
perfect,expected,2026-01-26 22:30:00.000 +1000,19.14946,0.00000,0.43860,8809.25100,3589.03568
perfect,cleared,2026-01-26 22:35:00.000 +1000,19.14946,0.00000,0.00000,349.09239,0.00000
perfect,expected,2026-01-26 22:35:00.000 +1000,19.14946,0.00000,0.00000,349.09200,0.00000
perfect,cleared,2026-01-26 22:40:00.000 +1000,18.86856,0.00000,0.28089,555.68697,144.99186
perfect,expected,2026-01-26 22:40:00.000 +1000,18.86856,0.00000,0.28089,555.68700,144.99187
perfect,cleared,2026-01-26 22:45:00.000 +1000,18.65584,0.00000,0.21273,555.68697,109.80668
perfect,expected,2026-01-26 22:45:00.000 +1000,18.65584,0.00000,0.21273,555.68700,109.80669
perfect,cleared,2026-01-26 22:50:00.000 +1000,18.65584,0.00000,0.00000,555.68697,0.00000
perfect,expected,2026-01-26 22:50:00.000 +1000,18.65584,0.00000,0.00000,555.68700,0.00000
perfect,cleared,2026-01-26 22:55:00.000 +1000,18.65584,0.00000,0.00000,555.68697,0.00000
perfect,expected,2026-01-26 22:55:00.000 +1000,18.65584,0.00000,0.00000,555.68700,0.00000
perfect,cleared,2026-01-26 23:00:00.000 +1000,18.65584,0.00000,0.00000,349.09239,0.00000
perfect,expected,2026-01-26 23:00:00.000 +1000,18.65584,0.00000,0.00000,349.09200,0.00000
perfect,cleared,2026-01-26 23:05:00.000 +1000,18.40506,0.00000,0.25078,555.68697,129.44905
perfect,expected,2026-01-26 23:05:00.000 +1000,18.40506,0.00000,0.25078,555.68700,129.44906
perfect,cleared,2026-01-26 23:10:00.000 +1000,18.40506,0.00000,0.00000,349.09239,0.00000
perfect,expected,2026-01-26 23:10:00.000 +1000,18.40506,0.00000,0.00000,349.09200,0.00000
perfect,cleared,2026-01-26 23:15:00.000 +1000,18.40506,0.00000,0.00000,349.09239,0.00000
perfect,expected,2026-01-26 23:15:00.000 +1000,18.40506,0.00000,0.00000,349.09200,0.00000
perfect,cleared,2026-01-26 23:20:00.000 +1000,18.80089,0.39583,0.00000,299.43905,-123.87440
perfect,expected,2026-01-26 23:20:00.000 +1000,18.80089,0.39583,0.00000,299.43900,-123.87438
perfect,cleared,2026-01-26 23:25:00.000 +1000,18.80089,0.00000,0.00000,555.68697,0.00000
perfect,expected,2026-01-26 23:25:00.000 +1000,18.80089,0.00000,0.00000,555.68700,0.00000
perfect,cleared,2026-01-26 23:30:00.000 +1000,19.66566,0.86477,0.00000,299.43905,-270.62533
perfect,expected,2026-01-26 23:30:00.000 +1000,19.66566,0.86477,0.00000,299.43900,-270.62528
perfect,cleared,2026-01-26 23:35:00.000 +1000,19.66566,0.00000,0.00000,299.43905,0.00000
perfect,expected,2026-01-26 23:35:00.000 +1000,19.66566,0.00000,0.00000,299.43900,0.00000
perfect,cleared,2026-01-26 23:40:00.000 +1000,19.66566,0.00000,0.00000,349.09239,0.00000
perfect,expected,2026-01-26 23:40:00.000 +1000,19.66566,0.00000,0.00000,349.09200,0.00000
perfect,cleared,2026-01-26 23:45:00.000 +1000,19.66566,0.00000,0.00000,555.68697,0.00000
perfect,expected,2026-01-26 23:45:00.000 +1000,19.66566,0.00000,0.00000,555.68700,0.00000
perfect,cleared,2026-01-26 23:50:00.000 +1000,19.66566,0.00000,0.00000,349.09239,0.00000
perfect,expected,2026-01-26 23:50:00.000 +1000,19.66566,0.00000,0.00000,349.09200,0.00000
perfect,cleared,2026-01-26 23:55:00.000 +1000,19.66566,0.00000,0.00000,300.75081,0.00000
perfect,expected,2026-01-26 23:55:00.000 +1000,19.66566,0.00000,0.00000,300.75100,0.00000
perfect,cleared,2026-01-27 00:00:00.000 +1000,19.66566,0.00000,0.00000,555.68697,0.00000
perfect,expected,2026-01-27 00:00:00.000 +1000,19.66566,0.00000,0.00000,555.68700,0.00000
perfect,cleared,2026-01-27 00:05:00.000 +1000,22.12841,2.46275,0.00000,270.00100,-694.93877
perfect,expected,2026-01-27 00:05:00.000 +1000,22.12841,2.46275,0.00000,270.00100,-694.93877
perfect,cleared,2026-01-27 00:10:00.000 +1000,22.12841,0.00000,0.00000,337.19304,0.00000
perfect,expected,2026-01-27 00:10:00.000 +1000,22.12841,0.00000,0.00000,337.19300,0.00000
perfect,cleared,2026-01-27 00:15:00.000 +1000,22.12841,0.00000,0.00000,550.43574,0.00000
perfect,expected,2026-01-27 00:15:00.000 +1000,22.12841,0.00000,0.00000,550.43600,0.00000
perfect,cleared,2026-01-27 00:20:00.000 +1000,22.12841,0.00000,0.00000,555.55221,0.00000
perfect,expected,2026-01-27 00:20:00.000 +1000,22.12841,0.00000,0.00000,555.55200,0.00000
perfect,cleared,2026-01-27 00:25:00.000 +1000,22.12841,0.00000,0.00000,550.43574,0.00000
perfect,expected,2026-01-27 00:25:00.000 +1000,22.12841,0.00000,0.00000,550.43600,0.00000
perfect,cleared,2026-01-27 00:30:00.000 +1000,21.68981,0.00000,0.43860,906.40264,369.28349
perfect,expected,2026-01-27 00:30:00.000 +1000,21.68981,0.00000,0.43860,907.63300,369.78476
perfect,cleared,2026-01-27 00:35:00.000 +1000,21.68981,0.00000,0.00000,349.09239,0.00000
perfect,expected,2026-01-27 00:35:00.000 +1000,21.68981,0.00000,0.00000,349.09200,0.00000
perfect,cleared,2026-01-27 00:40:00.000 +1000,21.68981,0.00000,0.00000,360.54708,0.00000
